_key,username,location,postcount,likes,keyword,gender,identity,marriage,region,risk_appetite,education,revenue,deposit,debt,intended_products,label
227,571,,3.0,1.0,0.99024448543787,,,,,,,,,,,
228,214,,1.0,0.0,0.9617349728941917,,,,,,,,,,,
229,E40,707 Vallejo Ca. Bay Area ,38050.0,12708.0,0.9739264138042927,,,,,,,,,,,
230,6B9,رأس الخيمة,26.0,470.0,1.0991263091564178,,,,,,,,,,,
231,02c,بيتنا🙄,2874.0,159.0,0.9105484485626221,,,,,,,,,,,
232,756,,1.0,0.0,1.0662049651145935,,,,,,,,,,,
233,089,,1.0,152.0,1.0370687805116177,,,,,,,,,,,
234,03a,,397.0,372.0,0.9823423847556114,,,,,,,,,,,
235,E61,JAPAN,22444.0,6091.0,0.9160154908895493,,,,,,,,,,,
236,b1b,,1.0,0.0,0.8457006812095642,,,,,,,,,,,
237,Da2,,1.0,0.0,1.0773401707410812,,,,,,,,,,,
238,2D6,,2079.0,20.0,0.9396589435636997,,,,,,,,,,,
239,35c,,8.0,27.0,0.9834057129919529,,,,,,,,,,,
240,b46,,13.0,27.0,1.0393423214554787,,,,,,,,,,,
241,A2C,shibuya tokyo japan,522.0,24.0,0.9727206602692604,,,,,,,,,,,
242,ca6,,2.0,0.0,0.9344609975814819,,,,,,,,,,,
243,E82,,53.0,15.0,0.9379937574267387,,,,,,,,,,,
244,5D3,San Juan de Pasto,18.0,19.0,1.0662049651145935,,,,,,,,,,,
245,915,beijing,7.0,0.0,0.9542946219444275,,,,,,,,,,,
246,2b5,,2.0,0.0,0.8827840387821198,,,,,,,,,,,
247,cde,,1.0,0.0,1.050015777349472,,,,,,,,,,,
248,217,,21.0,13.0,0.8136650919914246,,,,,,,,,,,
249,72c,,7.0,0.0,0.8624963909387589,,,,,,,,,,,
250,e28,,1.0,0.0,0.9405072331428528,,,,,,,,,,,
251,F4F,,1759.0,119.0,0.972771979868412,,,,,,,,,,,
252,2CC,"Canberra, Australia",52766.0,1624.0,1.0853422060608864,,,,,,,,,,,
253,049,,38.0,2.0,0.9594633802771568,,,,,,,,,,,
254,376,,2.0,0.0,0.7855089902877808,,,,,,,,,,,
255,1bc,Palm Beach,367.0,12597.0,1.0586847364902496,,,,,,,,,,,
256,CB2,"Chicago, IL",17459.0,3620.0,1.2471876293420792,,,,,,,,,,,
